comment,Label
"sản  phẩm tốt tôi hài lòng với chất lượng sản phẩm  giao hàng cũng không lâu 
hình ảnh và clip mang tính chất nhận xu",2.0
"Chất lượng ok nha mn gói hàng hơi lỏng lẻo nhưng may k bị hư hao gì 
Cái nút không có được sơn mạ như ảnh mà cái này nhìn đẹp hơn
Chất nhựa giống nhựa đồ chơi mà cx ok không bị nhanh dơ

Có thể xem ngày tháng cài báo thức bấm giờ ",1.0
"săn được mã giảm giá nên chỉ có hơn 12 triệu, dịch nhưng giao hàng siêu nhanh",0.0
"Dễ chỉnh, đổi được màu nhiều lắm nha. Dây hơi méo xíu nhưng okela. Giao hàng tương đối nhanh",1.0
"Hàng chất lượng lắm nha, mua đc giá sale nữa chứ. Nghe âm thanh beat rất hay nha",2.0
"Dịch nên giao quá là lâu. Hàng nguyên seal
Thiết kế đẹp, chính hãng nên an tâm dùng
Bảo hành không biết làm sao thôi",2.0
"Hình ảnh mang tính chất nhận xu, chất lượng tương ứng với giá tiền",0.0
"Sản phẩm khá là ok, sài thấy ưng, mỗi tội tiền ship hơn cả tiền sản phẩm
Chúc shop đắt khách
Sẽ ủng hộ tiếp nếu có cơ hội",1.0
Rất oki,2.0
Ngon nghẻ bổ rẻ. Chất lượng ổn áp đóng gói sản phẩm cẩn thận nhân viên tư vấn nhiệt tình,2.0
Shop phục vụ tốt . Rất đáng tiền. Đóng gói sản phẩm chắc chắn ..,2.0
Đồng hồ đẹp OK,2.0
"Còn ai chưa biết cách lấy voucher 100k từ shopee ko ạ, nhận thêm #200k vào ví nha❌Ko cần lk ví",0.0
Okk lắm nhaaaa,2.0
Sản phẩm ngon nhưng giao hàng hơi lâu 1 tuần mới nhận được,2.0
"Chất liệu:tốt
Màu sắc:đen
Đúng với mô tả:đúng với mô tả",2.0
Giao lâu cháT lương chưa biết hình anh chỉ mang tính chất kiếm xu,0.0
"Hàng đóng gói an toàn, màu xinh, nhỏ nhắn, chất lượng âm thanh nghe ban đầu ổn",1.0
Đẹp,2.0
Tai nghe tốt shop giao nhanh đúng hàng chất lượng tiếp tục ủng hộ,2.0
"Hàng chính hãng nguyên seal, chất lượng. Giao hàng ngay dịch nên hơi chậm. Trừ 1 điểm chất lượng phục vụ, mình nt shop không một ai trả lời, chuyển thẳng đến nhân viên CSKH vẫn ko trả lời. Yêu cầu hoá đơn điện tử hoài chả thấy.",1.0
Hàng quốc tế nên hơi lâu tai nghe dùng tốt pjn lâu ..............,2.0
Sao sạc pin nóng khủng khiếp quá,-2.0
"Tiền nào thì của đó, do đặt hàng bị nhầm. Để tặng cho người dùng khác. Hàng giao đúng. Ok! 5*",2.0
"Check imei hàng chuẩn, giao hơi lâu chút vì từ TP HCM ra Hải phòng. Tuy nhiên vẫn chưa nhận đc hoá đơnn, dù ib shop nhiều lần mà thấy phản hồi chậm vs k rõ ràng lắm á
",-1.0
Đồng hồ đen đẹp đeo vừa tay cực kì ưng ý giao hàng nhanh,2.0
Sp dùng được sạc nhanh đóng gói không được chắc chắn lắm cảm ơn shop,0.0
Đồng hồ đẹp,2.0
"Giao hàng nhanh. Sản phẩm chất lượng, đường nét tinh tế, màu sắc bắt mắt",2.0
Good👍👍👍,0.0
Store đóng gói rất kỹ. Hàng nhânn về tay đúng màu đúng mẫu. Hiển thị giờ chuẩn xác ( có thể điều chỉnh đọc kỹ hướng dẫn sử dụng ). Loa nghe nhạc Bluetooth rất trầm ấm. Đài FM ( radio ) chủ yếu là rè. Có thể gắm thẻ nhớ để phát nhạc. Sạc bằng cổng micro. Báo thức rất tốt. Đảm bảo là phải thức ngay :),2.0
Ok shop nhé 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2.0
"Hàng đẹp, giá tốt, ship nhanh, đóng gói ok. Shop không hướng dẫn bảo hành như thế nào?",2.0
"Ảnh chỉ mang tính chất nhận xu
Giao hàng nhanh, hàng chất lượng 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌",2.0
Quá ổn so với giá tiền. Đóng gói sản phẩm tốt. Sẽ ủng hộ,2.0
remote k nhạy như hàng chính hãng nhưng bấm đc là đc r. shop cbi hàng siêu nhanh lun. cho 10* lun á 😍,1.0
Loa mở to ko bị rè đáng giá tiền,2.0
"Nhanh, nhưng mình chọn nhầm dây nhưng may vẫn dùng được",2.0
Đúng với hình mẫu loa chỉ ở mức nghe được tiền nào của nấy mua về trải nghiệm thì ok,1.0
"Ok
",1.0
ảnh và video không liên quan nhưng điều khiển chất lượng lắm ạ,2.0
"Hàng chính hãng nguyên seal, yên tâm về chất lượng",2.0
Nói chung là ok nhưng oke mà ok nên ok lâlala nên ok là là nên oknk,1.0
"Xài oki rất ưng í. Lần sau sẽ ủng hộ shop t
iếp",2.0
"Hàng ổn áp lắm nha
Hàng về thì 1 bên đã rơi cái mẹ gì k biết tên ra cmnr nhưng vẫn nghe được nên bỏ qua =))",2.0
Uhahaha PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943 PC01DD0327943,0.0
Ok,1.0
Rat tot,2.0
Loa tốt,2.0
Giao hơi lâu.chưa biết cách lấy lại giờ cho chuẩn như nào.nhưng bọc rất cẩn thận.màn hình kính được dán 1 lớp bọc nói chung thấy rất ưng.loa to ok lắm nên ủng hộ,2.0
Ok,1.0
Máy hoạt động tốt. Kích hoạt bảo hàng sau 3 ngày. Giao hàng hơi lâu........,2.0
"Giao nhanh, lần đầu đặt hàng gtri đến vậy, nặng tay chắc real á",2.0
GzkdgkkckhxldxhlxmhxkhxmhxkhdyjdgnsfnGmz.zhmxmhckhfitsiydkufiydkyiyfydiydiycjtd9,0.0
Mua đk ạ,2.0
"Đã nhận hàng 
Sản phẩm ok ạ",2.0
chất lượng sản phẩm âtts tốt trong mong đợi shop giao hàng nhanh và châtts lươbgj rất tốt,2.0
"Chất liệu:làm bằng nhựa hợp kim
Màu sắc:xám đen
Đúng với mô tả:sai mô tả đồng hồ to hơn tay nên lưu ý khi mua",-2.0
Sp tốt,2.0
Đẹp giao nhanh bass tốt 😋,2.0
"Chờ hơi lâu nhưng sản phẩm về tay rất ok, mua cho bố xem thấy rất thích, rate 5s",2.0
"Sản phẩm giá thành rẻ, mới xài thấy remote nhạy, êm, tốt. Còn có bền hay không phải xài lâu mới biết được. Cho shop 5 sao trước",2.0
"Giá rẻ mà chất lượng
Ủng hộ shop nhé!!!!!!!!!!!!!!!!!!!!!!!",2.0
Rất hữu ích hay lắm mn nên mua quay chụp nha . K cần gậy tự sướng,2.0
Tốt,2.0
Giao hang nhanh chong. Dong goi can than. Se ung ho lan sau,2.0
"Sản phẩm được đóng gói cẩn thận và giao hàng nhanh, phù hợp giá tiền.",2.0
Tốt nhanh okela về mặt dịch vụ và giao hàng 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2.0
"Chất lượng sản phẩm tuyệt vời.
Đóng gói hàng cẩn thận.
Vận chuyển hàng nhanh chóng.
Sẽ ủng hộ shop lâu dài😻😻",2.0
Đẹp như ý😘😘😘,2.0
"Sản phẩm khá tốt, giao hàng đủ và nhanh vẫn ủng hộ shop lần tiếp theo",1.0
"Hàng chuẩn như hình, giao sản phẩm rất nhanh, chuẩn bị tốt, lướt mượt khá ok, nhưng tương đối yếu khi chạy app",1.0
"mua lần 2 nên không có gì để chê, tai nghe rất tốt, mỗi tội mua lần đầu có 19k mà lần 2 tới 39k luôn",2.0
Sản phậm chất lượng phù hợp tầm giá,2.0
Ghabcusonsshiskshidkdhsiskbshaojhsisoxpuchjdoushss,0.0
"Chất lượng sản phẩm:tốt
Thiết bị tương thích:ok

Hàng nhận đc đúng với sản phẩm nhận đc. Chất lượng toota.",2.0
"Không có hình ảnh, mua hộ không biết sao, mình dùng thử thì nghe cũng được, mic chưa thử",1.0
ok trong tầm giá hình ảnh không liên quan chỉnh đc giờ có đèn pin,1.0
Loa sử dụng tốt quá phù hợp so với giá,2.0
"VLOGGER 73 TUỔI VIẾT TÊN VÀ CẢM ƠN TỪNG NGƯỜI THEO DÕI KÊNH YOUTUBE CỦA MÌNH 

Đây là ông Nilson Izaias Papinho, 73 tuổi, người Bồ Đào Nha. Hình ảnh được cắt ra từ video, khi ông viết ra và đọc tên để cảm ơn 1800 người đã đăng ký kênh YouTube của mình. Nhưng ông lại không biết rằng, bằng một hành độ",0.0
"Hàng giaonhanh, chất lượng sản phẩm okela. Viết gì cho hết kí tự đây",2.0
Chất lượng sản phẩm.lên mua nha. Đóng gói cẩn thận .........,2.0
"Chưa xai nên ko biết chất lượng ntn. Dt nguyên seal, kiện. Giao hàng hơi lâu.",2.0
"Tai nhỏ xinh.đóng gói cẩn thận, hộp đựng nhìn xịn xò.chất lượng thì phải đợi thời gian dùng với biết được",2.0
nhỏ nhỏ nhưng nge cũng chất,2.0
"Loa đẹp pin trâu âmnthanh hay và có bass, giá rẻ, đáng mua lắm nhé",2.0
Loa xài okkkkkklkkkkll nhaaaaaaaaa có cơ hội sẽ ủng hộ thêmmm,2.0
Đồng hồ đẹp lắm,2.0
mới nghe thử cũng được. không biết có được lâu dài hay trục trạc gì không.,1.0
Dây đẹp ok như hình guao hàng nhanh,1.0
Hang đẹp nghe rất ọk...giao hàng nhanh...video chỉ mang tính chất nhận xu..,1.0
"Chất lượng âm thanh ổn, mình đeo ít với ko biết dánh giá âm thanh nên với mình giá như vậy mà xài được là tốt rồi",1.0
"Sản phẩm tốt, đúng hình ảnh, giao hơi lâu, sẽ mua lại lần sau nếu có dịp",2.0
Sản phẩm mua 1k nên vậy chấp nhận được.  Mua về cho trẻ em chơi đồ hàng thì ổn.  Chớ đeo vào số giờ màu đỏ nhìn rất choé và khó nhìn.,1.0
Chat luong tuyet voi minh rat thich va mua cho me dung chung bì,2.0
"Hàng như hình, đóng gói chưa kỹ cho lắm. Chất lượng ok",1.0
"Dây đeo phù hợp giá tiền, vừa đồng hồ, hơi cứng so với hàng chính hãng, nói chung là dùng được",1.0
"Sản phẩm giống hình , dùng ổn áp phù hợp giá tiền 😁😁😁😁😁😁😁😁😁😁😁😁",2.0
"Hàng chuẩn hãng, tự tay bóc seal. Dùng qua thấy cũng ok nhê. Cám ơn Sam",1.0
"Xài tốt lắm, pass bao to, nghe nhạc bao đã , nên mua nha mng ,đáng đồng tiền lắm",2.0
"Sản phẩm được đóng gói kỹ càng, mùa dịch nhưng không nghĩ là săn từ ngày 9/9 mà giờ đã nhận được hàng, nhận được luôn hoá đơn điẹn tử về mail",2.0
"Dùng được vài hôm rồi giờ mới viết đánh giá. Loa dùng rất tốt, âm thanh sống động, sạc đầy pin thì dùng khoảng 4 tiếng, thêm đồng hồ giao diện cũng đẹp nữa",2.0
Sản phẩm giao nhanh ưng ý nhưng do mình đặt nhầm nên lại mua thêm cái khác nữa hahaha,2.0
"Đánh giá shopeeGiao hàng nhanh, đóng gói chắc chắn,đủ số lượng.Phục vụ tận tình, chu đáo, sài ôke lắm nha, giá cả học sinh hạt dẻ quá
Shop chưa bao giờ làm em thất vọng
Nó chung la 10đ",2.0
"Rất rất đẹp nha… giao hàng nhanh, đóng gói kỹ càng, còn được tặng quà nữa.. sẽ tiếp tục ủng hộ shop ❤️",2.0
Đồng hồ đẹp lắm nha mn mình đã quay lại mua thêm . Ảnh và video mang tính chất nhận xu,2.0
Tai nghe chất lượng lắm nhaaaa mỗi tội giao hơi lâu vì tắc biên (sr vì hình ảnh feedback),2.0
"Nhỏ nhỏ xinh xinh, sài cũng ok lắm ạ cơ mà pin k đc lâu csjaiakabanka",1.0
"Giao hàng khá nhanh, điểm trừ duy nhất là khớp nối airpods chưa khít lắm còn lại mọi thứ đều tuyệt vời",2.0
"Giao hàng nhanh , có 50k mà chất lượng nhìn xịn xò lắm nhen okkk",2.0
"Loa nhỏ gọn
Pin cũng được khá lâu
Chỉnh giờ dễ dàng
Loa hơi rè. Ncl với giá tiền này ko đòi hỏi nhiều",1.0
Hàng vẫn đẹp và nguyên vẹn như lần đầu mình gặp nhau 😘 kekekeke (ảnh lần mua đầu),2.0
Y hình luôn nha đẹp lắm,2.0
Hình ảnh chỉ mang tính chất nhận xu,0.0
"Hàng tốt, chất lượng shop giao hàng nhanh.Sẽ tiếp tục ủng hộ shop!",2.0
Giao hàng nhanh chóng đơn giản. Đóng gói sản phẩm đẹp chắc chắn,2.0
Đẹp tốt mọi người nên mua nha 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂,2.0
Đóng gói cẩn thận. Giao hàng nhanh chóng. Loa vừa đẹp vừa rẻ mà chất lượng âm thanh lại tốt. 5 sao cho shop!,2.0
Giao hang nhamh,0.0
Lần đầu đặt hàng bị lạc trôi mất hàng nên đợi mòn mỏi. Xong đặt lại 3 ngày là có :)) nghe hay lắm. Bé bé xinh xinh tiện cầm đi,2.0
"loa to thoải mái quẩy, đồng hồ dễ set up, hướng dẫn trực quan dễ hiểu. Để lại clip đang chơi bài U MAD của Bobby cho chị em tự hiểu nhé, quẩy sung lắm !!!",2.0
"Hàng chuẩn nguyên seal, giao hàng hơi chậm, tin tưởng sẽ mua thêm",2.0
"Lần đầu chơi lớn mà thấy ok phết, cảm ơn chủ shop",2.0
Tai nghe nghe tốt đóng gói cẩn thận k biết có dùng được lâu k djdjjd,2.0
Sản phẩm tốt giao hàng nhanh sớm hơn dự kiến hihi đóng gói kĩ hihi,2.0
"Giao hàng nhanh , gói cẩn thận hàng đẹp đh có cả đèn tuyệt vời. KO BIẾT CHỈNH THỨ nên ko đúng thứ",2.0
"Remote sử dụng rất nhạy, bao xịn sò🥰🥰🥰",2.0
"Giao hàng nhanh , đúng sản phẩm , hàng đẹp nhưng mà lại đặt nhầm loại nhỏ :)",1.0
"Giá tốt nghe cũng okeee làm, giao hàng k bị lỗi j 5 saoookiiiiiiiiiiiiii",2.0
"Đồng hộ đẹp lắm nha m.n mik mua khi seo 10.10 nên chỉ có 9k, đồng hồ có thể xem h và ngày tháng nữa...shop hỗ trợ nhiệt tình, bạn nào mua về mà ko bt chỉnh h thì có thể mở youtube lên xem hướng dẫn chỉnh h của đồng hồ zgo Disney là ra...m.n nên mua nha",2.0
Loa siu đỉnh!!! Đã mua 4 cái!!!!!!!!!!!!!!,2.0
Thank you đúng hàng chính hãng,2.0
Bssnekkeenbdnđkkđmndẹnekksskkssksk,0.0
Giao hàng nhanh. Bọc niêm phòng seal cẩn thận. Hàng đúng như đã note. Hàng mall nên yên tâm nha mn. Oke,2.0
Video tính chất nhận xu. Sản phẩm chất lượng . Nhận nguyên seal . Giá tốt nên mua nhé các bạn .,0.0
Jxjdjdjdjdjjsjwnwjwjwjwjjsjdjdhdjsjsjsjdjdddejruuf,0.0
"Hàng nguyên seal, chất lượng tốt. Giao hàng tầm 3 hôm là có. Lần đầu mua hàng ở shop với giá trị cao nên thấy hơi hồi hộp chút. Cơ mà bù lại săn được giá tốt, hàng real nên rất thích. Đóng gói có chèn xốp cẩn thận. Cho shop 5* nhé
",2.0
"Giao hàng nhanh. Đóng gói cẩn thận. Bao bì đẹp, màu sắc kiểu thân thiện môi trường. Hình thức đẹp. Lần đầu tiên biết đến hãng Robot này. Chưa sử dụng nên chưa đánh giá được chất lượng. Hy vọng ổn như hình thức.",2.0
"Giao hàng khá nhanh , đóng gói sản phẩm chắn .chất lượng OK đấy , với giá tiền vậy là quá OK rồi , còn bền hay k mình chưa rõ nhé …!!!! Ủng hộ shop những lần sau .",2.0
Vừa đặt hôm trước hôm sau giao luôn loa xinh cầm vừa tay tiếng còn to quá trời,2.0
Đồng hồ lắm lun ă nhưng mà mik k bt chỉnh có ai bíc chỉnh k chỉ mik với,2.0
"Sản phẩm đóng gói cẩn thận nghe to rõ k bị rè ,đay là lần thứ 2 mua của shop và rất hài lòng nha.....",2.0
"Tai nghe nghe phê, mà nhanh hết pin, dáng còn siêu ưng 🙆‍♀️🙆‍♀️🙆‍♀️",2.0
Sản phẩm đẹp chất lượng. Đóng gói gọn gàng cẩn thận.,2.0
Hàng Okey Lo Lớn Tiếng hay ♥️ hok BT sài bao lâu nhưg h rất tốt,2.0
Đỉnh lắm nha. Không có j để chê luôn. shop làm ăn vậy là không đc r. Shop làm như vậy là mình thích lắm đó 😉,2.0
Nguyên team và rất đẹp. Thích mỗi cái đk boc s team em nó thôi :))))),2.0
Sản phẩm ok nhưng giao hàng hơi lâu Shop tư vấn nhiệt tình khá hài lòng,2.0
Sản phẩm rất tốt đẹp loa ổn áp mỗi tội phải mò mãi mới chỉnh đc giờ,1.0
"Giao hàng nhanh, chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm chắc chắn",2.0
"Nghe tốt, mic ổn nha mn, mn nên mua 
Tốt so với tầm giá
Cũng bền nữa",2.0
Giao hàng ko đúng trong hình,-2.0
Mua lần hai ở shop rồi nên khỏi nói về chất lượng nhá giao hàng hơi lâu tẹo vì là hàng quốc tế,2.0
"Xịn lắm nhé mọi người. Tai nghe êm. Pin trâu cực kì, mấy ngày chưa hết. Chống ồn tốt, đeo vào như điế. c",2.0
Loa rất đẹp.. âm thanh to rõ.  Màu sắc ưng y' . Shop tư vấn siêu nhiệt tình ^-^,2.0
"Góp mãi mua được 1 máy đt, săn đc giá sale. Cũng thấy lo nhưng về dùng thấy sịn sò thích luôn. Cho shop 5 sao.",2.0
"Mình mua 2c , về không biết chỉnh thì ib shop tư vấn rất là nhiệt tình , như không may thì cái màu vàng bị lỗi. Shop nói sẽ gửi về cho mình cái khác, nhưng k biết sẽ như thế nào . Thái độ phục vụ tốt nên mình sẽ ủng hộ lần sau . Cảm ơn shop 😁",2.0
